_id,request_id,generated_at,keyword,country,region,language,sources_used,aliexpress_query.ship_to_country,aliexpress_query.target_currency,aliexpress_query.target_language,ali_avg_sale_price,ali_avg_evaluate_rate,category_name,trends_count,trends_mean,trends_max,trends_min,trends_std,trends_first_date,trends_first_value,trends_last_date,trends_last_value,trends_slope,yt_total_views,yt_total_likes,yt_total_comments,yt_videos_count,engagement,cluster
69ec808611cbf4e9d1cfd601,03ee1436-98f8-4341-9d2d-a2382e78c80b,2026-04-25 08:49:09.290,almohadilla viaje,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,23.834444444444443,91.9,Home & Garden,91,1.098901098901099,100,0,10.48284836721918,2026-01-25,0,2026-04-25,0,-0.0461856983596113,400.0,32.0,4.0,3.0,0.09,0
69ec812111cbf4e9d1cfd66d,f478ed10-adbd-4ac0-a093-1bbc210a3b8d,2026-04-25 08:51:45.743,cargador c,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,16.880000000000003,94.93,Phones & Telecommunications Accessories,91,59.45054945054945,100,0,14.167461731621932,2026-01-25,43,2026-04-25,59,0.0520783564261825,2347.0,34.0,0.0,6.0,0.014486578610992756,3
69ec81b511cbf4e9d1cfd6dd,75367f82-2d99-400b-bb68-c6f5101b5388,2026-04-25 08:54:15.192,calcetines,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,15.183000000000002,93.53,Underwear,91,60.32967032967033,100,45,9.238873121586666,2026-01-25,73,2026-04-25,66,-0.0152890587673196,78415.0,1677.0,102.0,42.0,0.02268698590830836,0
69ec98295a2461e98614a6a4,9cb379e9-3e01-4fa0-82ce-3b796481e8d3,2026-04-25 10:31:24.769,violin,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,41.709,95.3,Sports & Entertainment,31,79.83870967741936,100,53,10.165617784780054,2026-03-26,92,2026-04-25,85,-0.080241935483871,11246.0,544.0,15.0,5.0,0.04970656233327405,0
69ec98985a2461e98614a6d7,9f89b789-0e8a-4d8a-9503-891a5d430882,2026-04-25 10:33:08.509,clarinete,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,38.704,95.27,Sports & Entertainment,31,36.96774193548387,100,0,26.461902011467654,2026-03-26,72,2026-04-25,41,0.9794354838709678,4446.0,157.0,5.0,15.0,0.03643724696356275,3
69ec98ed5a2461e98614a714,64171f54-d78e-44a6-9a14-6edcd7b6cfc6,2026-04-25 10:34:30.073,trompeta,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,32.166000000000004,94.64,Home & Garden,31,75.0,100,57,9.602083107326242,2026-03-26,70,2026-04-25,83,0.1959677419354838,23984.0,547.0,8.0,33.0,0.023140426951300867,3
69ec9c195a2461e98614a763,6bd67bf3-ccc3-443e-a28d-1054aea3c173,2026-04-25 10:47:53.343,piano,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,48.66,94.89,Home & Garden,31,82.61290322580645,100,69,8.456466635480169,2026-03-26,81,2026-04-25,95,-0.4024193548387097,23495.0,860.0,52.0,9.0,0.03881676952543094,0
69ec9c7b5a2461e98614a79a,7ed8448f-c00c-44b8-b61b-ab0dc7eb5f00,2026-04-25 10:49:41.457,billetera de cuero,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,15.855,93.5,Luggage & Bags,31,3.225806451612903,100,0,17.960530202677493,2026-03-26,0,2026-04-25,0,-0.4838709677419355,251544.0,19582.0,198.0,33.0,0.0786343542282861,0
69ec9cd25a2461e98614a7e9,d3c6d99e-e86e-4e0e-b7c6-226a0d0959e8,2026-04-25 10:51:10.241,gafas de sol,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,20.286,91.16,Apparel Accessories,31,43.87096774193548,100,0,37.10143028283758,2026-03-26,0,2026-04-25,60,2.025403225806452,37773.0,1014.0,106.0,37.0,0.029650808778757313,1
69ec9d215a2461e98614a83c,52af1549-e9b5-482d-9aaf-7fa32a0a8475,2026-04-25 10:52:38.915,blanqueador dental,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,83.285,93.05,Beauty & Health,31,24.451612903225808,100,0,39.61635917116179,2026-03-26,0,2026-04-25,0,2.1536290322580647,207628.0,2954.0,74.0,33.0,0.014583774828057873,1
69ec9d8c5a2461e98614a88b,a379f46b-665b-4267-9ff0-2de5e54c6d58,2026-04-25 10:54:18.277,traje de buzo,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,43.775000000000006,85.0,Men's Clothing,31,28.12903225806452,100,0,32.841784295298645,2026-03-26,0,2026-04-25,0,2.6306451612903228,75332.0,650.0,22.0,11.0,0.00892051186746668,1
69ec9e0a5a2461e98614a8bc,60eddaf0-8365-4e5e-a4e4-eebe2c2838f4,2026-04-25 10:56:24.406,carros hibridos,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,20.765,56.7125,"Automobiles, Parts & Accessories",31,39.74193548387097,100,0,42.438165010546406,2026-03-26,0,2026-04-25,87,3.8741935483870966,4933.0,122.0,0.0,4.0,0.02473140077032232,1
69ec9e885a2461e98614a8ec,d2a40e53-7f1e-4ff7-aef5-62f2b85a3072,2026-04-25 10:58:26.952,ajedrez profesional,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,22.21,94.38,Sports & Entertainment,31,16.64516129032258,100,0,31.88996538839637,2026-03-26,0,2026-04-25,0,1.682661290322581,2043813.0,91435.0,1047.0,15.0,0.04524973664420375,0
69ec9faa5a2461e98614a929,5b749d2d-9828-47f3-a688-752345fdb0f4,2026-04-25 11:03:22.475,monopoli,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,81.855,95.65,Electronic Components & Supplies,31,16.612903225806452,100,0,20.90243593356978,2026-03-26,0,2026-04-25,23,0.9653225806451616,2999.0,28.0,1.0,3.0,0.009669889963321108,3
69eca0145a2461e98614a958,a4a5f5fa-ff74-4789-94bd-e2d7b9bfd169,2026-04-25 11:05:04.654,iphone 13 pro max,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,18.22,96.58,Phones & Telecommunications Accessories,31,69.3225806451613,100,56,11.847326271566354,2026-03-26,77,2026-04-25,63,-0.9068548387096774,1318.0,11.0,0.0,1.0,0.00834597875569044,3
69ed2aac5a2461e98614a987,21238a79-c3bf-453a-a88a-44e6a229bee6,2026-04-25 20:56:29.375,cadena de oro,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,6.276,93.46,Jewelry & Accessories,31,71.93548387096774,100,45,10.487883433979004,2026-03-26,85,2026-04-25,72,-0.2858870967741935,1028094.0,22499.0,167.0,38.0,0.02204662219602488,0
69ef38e65a2461e98614a9db,b0e4654b-0c36-4903-bda6-b88803962653,2026-04-27 10:21:38.225,collar de perlas,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,6.025,94.82,Jewelry & Accessories,31,32.96774193548387,100,0,35.603823643880105,2026-03-28,0,2026-04-27,69,3.441532258064516,572669.0,13434.0,144.0,26.0,0.023710031449231582,1
69ef39855a2461e98614aa23,f19649a6-317c-485e-a87f-6ae55d13cd97,2026-04-27 10:24:25.757,llavero de madera,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,18.24,93.56,Tools,31,14.096774193548388,100,0,32.82717861641445,2026-03-28,0,2026-04-27,0,0.881048387096774,8266.0,151.0,5.0,14.0,0.018872489716912653,3
69ef39fb5a2461e98614aa5f,adaa6f1b-7d68-4bd6-b8e1-d7d225854010,2026-04-27 10:26:14.137,protector solar,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,30.168,94.71,Home Improvement,31,74.64516129032258,100,55,11.51389996800035,2026-03-28,98,2026-04-27,61,-1.021774193548387,31605.0,703.0,34.0,25.0,0.02331909507989242,3
69ef3acc5a2461e98614aaa6,de3632cb-aded-475a-a396-4db393c5ba6f,2026-04-27 10:29:17.405,cepillo de dientes,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,14.753,94.22,Home & Garden,31,77.64516129032258,100,44,14.124561083674482,2026-03-28,81,2026-04-27,84,0.257258064516129,407194.0,33265.0,1342.0,38.0,0.08498897331493097,0
69ef3d9d5a2461e98614aafa,60018885-5432-4892-9aef-052c5296d308,2026-04-27 10:41:46.583,guantes de futbol,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,20.563,92.38,Apparel Accessories,31,39.774193548387096,100,0,42.66591901226658,2026-03-28,0,2026-04-27,76,3.8383064516129033,4358704.0,57879.0,186.0,32.0,0.013321620371559987,1
69ef40355a2461e98614ab9b,9ef3875f-5fe6-4c60-9ba7-86863e3a582b,2026-04-27 10:52:53.741,rasuradora electrica,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,72.931,63.370000000000005,Home Appliances,31,30.90322580645161,100,0,34.27278301967873,2026-03-28,0,2026-04-27,52,3.00524193548387,3094.0,24.0,0.0,4.0,0.007756948933419522,1
69ef40f45a2461e98614abcd,5a16c18d-2827-4377-baf8-d67a351ffd61,2026-04-27 10:55:55.183,camisetas de futbol,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,36.73777777777778,93.07777777777778,"Sports Shoes,Clothing&Accessories",31,37.903225806451616,100,0,40.72456657326933,2026-03-28,0,2026-04-27,72,3.916129032258064,347246.0,15019.0,211.0,33.0,0.0438593965085271,1
69ef41905a2461e98614ac1b,4dec4831-847a-4115-beb7-7769c2f7ce90,2026-04-27 10:58:09.329,peluches,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,20.306,93.01,Home & Garden,31,86.54838709677419,100,71,8.26574743415024,2026-03-28,86,2026-04-27,99,-0.0036290322580645,579887.0,16010.0,414.0,38.0,0.028322759434165623,0
69ef429e5a2461e98614ac6f,ead4c70d-2470-44a3-b36a-69cd9fd27c41,2026-04-27 11:01:09.983,guantes de box,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,47.85888888888889,26.666666666666668,"Sports Shoes,Clothing&Accessories",31,55.193548387096776,100,32,13.075216645340172,2026-03-28,81,2026-04-27,100,0.1100806451612903,446061.0,7054.0,112.0,41.0,0.01606506733383999,2
69ef434f5a2461e98614acc5,cb7a76b0-6059-463a-92c1-76aa58be47e0,2026-04-27 11:03:03.731,guantes de boxeo,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,23.052222222222223,91.73333333333332,Sports & Entertainment,31,23.12903225806452,100,0,22.82212659603814,2026-03-28,0,2026-04-27,100,1.419758064516129,527478.0,11569.0,246.0,25.0,0.022399038443309482,0
69ef49255a2461e98614ad0b,43774495-1fbf-48b5-b9fa-874babb825ac,2026-04-27 11:30:24.418,medias de compresion,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,20.752,93.66,Underwear,31,67.06451612903226,100,0,16.719121754986553,2026-03-28,0,2026-04-27,54,0.3004032258064517,18099.0,94.0,14.0,18.0,0.005967180507210343,3
69ef49b85a2461e98614ad4b,06bd09cc-46ab-4dce-82d6-b60dfbaed6ac,2026-04-27 11:32:59.740,carrito de compras,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,24.016,92.48,Home & Garden,31,23.12903225806452,100,0,26.64925506836776,2026-03-28,0,2026-04-27,32,1.1096774193548389,3069969.0,148333.0,13189.0,33.0,0.052613560592957125,0
69ef4a675a2461e98614ad9a,bd1138c4-508a-4c60-9613-fd7e2c5096c8,2026-04-27 11:34:59.976,plancha de pelo,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,11.724,93.32,Beauty & Health,31,24.516129032258064,100,0,25.52237053742192,2026-03-28,84,2026-04-27,35,-0.3633064516129033,565942.0,22435.0,350.0,38.0,0.04026030936032314,0
69ef53055a2461e98614adee,cb602744-d11c-44d9-9549-3702a61f26fe,2026-04-27 12:13:56.076,sombrero vaquero,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,26.501,91.3,Apparel Accessories,31,65.87096774193549,100,43,16.483814153048982,2026-03-28,50,2026-04-27,95,1.1725806451612903,238456.0,5939.0,125.0,37.0,0.025430268057838764,0
69ef536a5a2461e98614ae41,2d5b89ac-ebdb-4e04-ba15-7dde37dee921,2026-04-27 12:14:46.812,montura para caballo,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,44.187,88.34,Apparel Accessories,31,21.451612903225808,100,0,37.382561629434846,2026-03-28,0,2026-04-27,0,1.6298387096774194,1046229.0,9516.0,539.0,40.0,0.009610706642618394,1
69ef53e75a2461e98614ae97,f2e84368-2751-4061-9f01-2250133e5a10,2026-04-27 12:16:54.961,licra de mujer,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,23.572,92.62,"Sports Shoes,Clothing&Accessories",31,19.774193548387096,100,0,22.931360880417827,2026-03-28,0,2026-04-27,42,1.538306451612903,6890.0,134.0,1.0,1.0,0.019593613933236574,3
69ef63a75a2461e98614aec6,c38a66aa-3975-4d94-b893-30cb697df7f0,2026-04-27 13:24:00.981,taladro de bateria,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,40.568,96.57,Consumer Electronics,31,36.774193548387096,100,0,39.9697466236814,2026-03-28,0,2026-04-27,69,3.6625,3111.0,41.0,0.0,3.0,0.013179042108646738,1
69ef67485a2461e98614aef7,d68b4dca-94ef-49d1-96f1-5a1dd2298669,2026-04-27 13:38:23.717,maquina de soldar,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,3826.537,18.0,Tools,31,50.96774193548387,100,0,30.52592763642927,2026-03-28,100,2026-04-27,36,0.8278225806451613,83430.0,1536.0,36.0,22.0,0.018842143113987773,2
69ef906c205dde4468cfd848,9b6aeece-dfaa-463c-bddd-ffcfcb6a43be,2026-04-27 16:33:41.283,robot aspirador,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,343.91700000000003,94.04,Home Appliances,91,3.2967032967032965,100,0,11.46152453064358,2026-01-27,0,2026-04-27,15,0.1620958751393534,9243.0,491.0,18.0,10.0,0.055068700638320894,0
69ef90bd205dde4468cfd8bc,ddf05e21-05c2-432c-ac69-85a9c36365d9,2026-04-27 16:36:26.619,card play,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,130.879,95.2,"Automobiles, Parts & Accessories",91,21.0989010989011,100,0,31.488641671792617,2026-01-27,88,2026-04-27,10,-0.0306418219461697,,,,,0.0,3
69ef92c9205dde4468cfd926,ad1103a7-464c-445e-b7b4-f548c04bc1c5,2026-04-27 16:45:16.242,aspiradora de mano,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,1029.749,0.0,Home Appliances,91,10.395604395604396,100,0,22.08613397127967,2026-01-27,0,2026-04-27,20,0.2437171524128046,52279.0,1675.0,11.0,22.0,0.032250043038313664,2
69ef935f205dde4468cfd9a6,dd91ba01-6e48-4db2-9f1a-e038990a9adf,2026-04-27 16:46:23.124,aceite de oliva,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,24.123,92.05,Home & Garden,91,70.03296703296704,100,50,7.632460720793568,2026-01-27,63,2026-04-27,64,0.0356585443541965,240132.0,4748.0,70.0,38.0,0.02006396481934936,0
69ef93e5205dde4468cfda36,42aee9c9-7d38-41b2-869a-d91cef37e222,2026-04-27 16:49:21.752,kit de extensiones de pestañas,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,15.891,95.44,Beauty & Health,91,1.098901098901099,100,0,10.48284836721918,2026-01-27,0,2026-04-27,0,-0.0318522057652492,4649.0,85.0,4.0,4.0,0.01914390191439019,3
69ef9430205dde4468cfdaa4,a131f8e3-ab33-42b6-b2a0-41d0c51af400,2026-04-27 16:51:03.306,pestañas postizas,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,18.243,96.39,Beauty & Health,91,33.53846153846154,100,0,24.333017209045952,2026-01-27,0,2026-04-27,43,0.2351170568561873,1269.0,11.0,0.0,2.0,0.008668242710795903,3
69ef9497205dde4468cfdb10,a34dfdc4-2379-4aaa-8099-08f7d7c9f24d,2026-04-27 16:52:21.565,brillo labial perfumado,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,24.869,73.88,Beauty & Health,91,1.098901098901099,100,0,10.482848367219182,2026-01-27,0,2026-04-27,0,2.2632353424433835e-19,,,,,0.0,3
69ef9569205dde4468cfdb7a,2e22886f-587c-4f85-a8f5-09dcf6bd0ef9,2026-04-27 16:54:16.295,rubor liquido,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,18.852222222222224,60.62222222222223,Beauty & Health,91,5.274725274725275,100,0,15.29202111056317,2026-01-27,0,2026-04-27,13,0.0864309603440038,4040.0,83.0,3.0,2.0,0.02128712871287129,3
69ef9852205dde4468cfdbe5,09e90d03-e3a5-48b0-a92a-d631243ae0ff,2026-04-27 17:03:51.842,jabon blanqueador,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,23.149,89.35,Beauty & Health,91,1.098901098901099,100,0,10.482848367219182,2026-01-27,0,2026-04-27,0,0.0541487498009237,97555.0,2791.0,106.0,5.0,0.02969606888421916,0
69ef99b0205dde4468cfdc54,6a766a56-cd1f-4968-a3cd-41019562aeee,2026-04-27 17:10:21.332,cargador USB,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,16.441,94.66,Phones & Telecommunications Accessories,91,38.934065934065934,100,0,31.294941798530044,2026-01-27,56,2026-04-27,53,0.0915750915750915,759.0,4.0,2.0,2.0,0.007905138339920948,3
69ef9a56205dde4468cfdd48,33632aaa-0e49-45a9-9682-c9b94616be0b,2026-04-27 17:17:33.393,guantes de nitrilo,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,22.714,93.06,Apparel Accessories,91,52.0989010989011,100,0,25.778998750082916,2026-01-27,47,2026-04-27,45,-0.1846631629240325,126484.0,3729.0,88.0,30.0,0.030177729989563896,0
69ef9ac2205dde4468cfddd0,b512c809-4cfb-47ea-89bc-cbfc1e8ebe98,2026-04-27 17:19:07.687,ganchos para puerta,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,17.826,93.75,"Automobiles, Parts & Accessories",91,1.098901098901099,100,0,10.482848367219184,2026-01-27,0,2026-04-27,0,0.0605191909539735,14945.0,250.0,24.0,5.0,0.01833389093342255,3
69ef9c07205dde4468cfde3f,973e1f9f-aded-4bda-bf5c-01ff9bd26de5,2026-04-27 17:23:58.727,proyector para cine,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,25.535,94.52,Consumer Electronics,91,1.989010989010989,100,0,13.41681739500799,2026-01-27,0,2026-04-27,0,0.0989170250039815,100750.0,2517.0,119.0,40.0,0.02616377171215881,0
69efa961205dde4468cfe00f,1dbc36fd-feaa-442d-a04c-fa24872613fb,2026-04-27 18:22:25.214,eslabones italianos,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,6.847,94.23,Jewelry & Accessories,91,1.098901098901099,100,0,10.482848367219182,2026-01-27,0,2026-04-27,0,0.017518713170887,,,,,0.0,3
69f040843f2d6f944279fdb5,41a7d559-2143-488e-8cb3-d525dcd2b4de,2026-04-28 05:05:22.221,sarten huevos,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,30.276,90.4,Home & Garden,91,8.219780219780219,100,0,22.77757288689527,2026-01-27,0,2026-04-27,0,0.4478260869565217,1138007.0,30324.0,646.0,39.0,0.027214243849115163,0
69f04c083f2d6f944279fff3,06270e56-9f89-43b3-9ff7-551d80c82bb9,2026-04-28 05:55:35.330,lampara led escritorio,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,48.731,93.31,Lights & Lighting,91,5.483516483516484,100,0,19.628416270161107,2026-01-27,0,2026-04-27,0,0.3050167224080267,1250.0,34.0,19.0,18.0,0.0424,3
69f050043f2d6f94427a006f,f3b6f6c7-19de-42e2-a89a-47c0fbdf41b6,2026-04-28 06:12:35.757,soporte celular escritorio,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,27.368,89.62,Phones & Telecommunications Accessories,91,2.065934065934066,100,0,13.886686027992742,2026-01-28,0,2026-04-28,0,0.1169612995699952,1790.0,8.0,1.0,11.0,0.005027932960893855,3
69f050fa3f2d6f94427a00e4,77232e32-0b10-4552-80aa-b8a5ea2df6a1,2026-04-28 06:16:48.361,soporte celular coche magnetico,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,16.585,87.15,Phones & Telecommunications Accessories,91,1.098901098901099,100,0,10.482848367219182,2026-01-28,0,2026-04-28,0,0.0127408823060996,22470.0,118.0,1.0,14.0,0.00529595015576324,3
69f051ef3f2d6f94427a015c,2bfc1745-9ab7-4418-8f4c-b54b9087b772,2026-04-28 06:20:54.338,soporte celular bicicleta,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,31.663,92.17,Phones & Telecommunications Accessories,91,1.098901098901099,100,0,10.482848367219182,2026-01-28,0,2026-04-28,0,0.0541487498009237,2434.0,40.0,13.0,12.0,0.021774856203779787,3
69f053ec3f2d6f94427a01d2,f1c51b6a-ee89-487c-a46a-5c97ef79df3f,2026-04-28 06:28:42.837,base refrigerante laptop,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,143.05,61.58888888888888,Computer & Office,91,1.098901098901099,100,0,10.482848367219182,2026-01-28,0,2026-04-28,0,0.0143334925943621,7789.0,159.0,14.0,7.0,0.022210810116831427,3
69f055083f2d6f94427a0242,ffd11a38-44e1-42b1-8a96-1a71e1301d2f,2026-04-28 06:33:27.497,mini ventilador usb,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,49.801,92.54,Home Appliances,91,1.7912087912087913,100,0,12.327490943701116,2026-01-28,0,2026-04-28,0,0.0954610606784519,496.0,3.0,1.0,5.0,0.008064516129032258,3
69f056e73f2d6f94427a02b1,53eea439-9fa4-4164-813a-c38b4c3c6503,2026-04-28 06:38:11.056,ventilador portatil mano,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,60.852,85.07000000000001,Home & Garden,91,1.098901098901099,100,0,10.482848367219182,2026-01-28,0,2026-04-28,0,0.0557413600891861,10213.0,133.0,9.0,14.0,0.013903848036815823,3
69f058c53f2d6f94427a0329,8f6de307-1a41-4bf7-b4a7-1de706696bf2,2026-04-28 06:49:58.768,difusor aceites esenciales,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,187.242,91.72,Home Appliances,91,8.956043956043956,100,0,22.916714951664083,2026-01-28,0,2026-04-28,0,0.4886606147475713,15300.0,295.0,22.0,24.0,0.020718954248366013,3
69f059ee3f2d6f94427a03ab,a7a0c436-50fe-49a0-8c35-b915c65f9ca8,2026-04-28 06:54:11.200,purificador aire portatil,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,4063.95,0.0,Furniture,91,1.098901098901099,100,0,10.482848367219184,2026-01-28,0,2026-04-28,0,0.0668896321070234,3089.0,50.0,7.0,6.0,0.018452573648429914,2
69f05fa73f2d6f94427a0413,cbd1395e-cd9a-44a5-9747-7b88cb8aae47,2026-04-28 07:19:17.319,protector teclado silicona,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,21.001,92.75,Phones & Telecommunications Accessories,91,1.098901098901099,100,0,10.48284836721918,2026-01-28,0,2026-04-28,0,-0.0557413600891861,,,,,0.0,3
69f067693f2d6f94427a047d,2889ad1a-1bec-4f3c-aada-8783be753827,2026-04-28 07:52:21.585,espejo maquillaje led,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,64.70700000000001,95.35,Beauty & Health,91,4.0989010989010985,100,0,19.283300169982976,2026-01-28,0,2026-04-28,0,0.2271221532091097,16303.0,151.0,31.0,33.0,0.0111635895234006,3
69f068b53f2d6f94427a0508,758b0f7f-3a2b-4269-8e95-46bb535d9a75,2026-04-28 07:56:41.647,organizador joyeria,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,74.467,89.47,Home & Garden,91,1.098901098901099,100,0,10.482848367219182,2026-01-28,0,2026-04-28,0,0.0589265806657111,91216.0,5315.0,121.0,15.0,0.05959480792843361,0
69f06e8b3f2d6f94427a0581,9ccc36ba-71ae-4c42-8991-42385104a7af,2026-04-28 08:22:05.502,organizador zapatos,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,25.756,91.31,Home & Garden,91,11.483516483516484,100,0,26.59881477616902,2026-01-28,0,2026-04-28,100,0.63258480649785,77223.0,729.0,33.0,22.0,0.009867526514121441,3
69f06fb03f2d6f94427a0601,e002b98e-9209-4947-9fbe-fa44e480d14a,2026-04-28 08:27:05.357,zapatero portatil,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,21.913,93.85,Home & Garden,91,1.098901098901099,100,0,10.482848367219184,2026-01-28,0,2026-04-28,0,0.0652970218187609,,,,,0.0,3
69f072c13f2d6f94427a066b,47e84e3c-f194-4bdb-8049-e952827dd367,2026-04-28 08:37:33.678,dispensador jabon automatico,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,138.67000000000002,65.32000000000001,Home Improvement,91,1.098901098901099,100,0,10.482848367219182,2026-01-28,0,2026-04-28,0,0.062111801242236,4266.0,27.0,0.0,4.0,0.006329113924050633,3
69f078173f2d6f94427a06d9,b2bc87c3-53b0-48c7-9ae7-65d0454e17ec,2026-04-28 08:58:40.825,cortador verduras manual,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,61.99,92.29,Home & Garden,91,1.098901098901099,100,0,10.482848367219182,2026-01-28,0,2026-04-28,0,0.0637044115304985,476.0,8.0,4.0,8.0,0.025210084033613446,3
69f07b2e3f2d6f94427a074b,07857da9-6207-4b24-8e7c-7ea40cbddc1a,2026-04-28 09:12:46.747,pelador frutas acero,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,38.511,75.61,Home & Garden,91,1.098901098901099,100,0,10.482848367219182,2026-01-28,0,2026-04-28,0,0.020703933747412,,,,,0.0,3
69f085783f2d6f94427a0843,bd371d23-dfe9-4e69-92b4-3163ccefbbef,2026-04-28 09:59:57.955,taza mezcladora automatica,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,38.5875,77.9875,Home & Garden,91,1.098901098901099,100,0,10.482848367219184,2026-01-28,0,2026-04-28,0,0.0031852205765249,467.0,2.0,1.0,4.0,0.006423982869379015,3
69f089043f2d6f94427a08af,107668dd-e6e7-4879-a50b-502c90a324f2,2026-04-28 10:15:39.149,molinillo cafe manual,MX,MX,es,"['google_trends', 'youtube', 'aliexpress']",MX,MXN,ES,4897.381666666667,57.71666666666667,Home & Garden,91,1.098901098901099,100,0,10.48284836721918,2026-01-28,0,2026-04-28,0,-0.062111801242236,3084.0,52.0,12.0,9.0,0.020752269779507133,2
